sale_id,date,city,store_format,category,item,quantity,unit_price,sales_amount
6818,2026-05-11,Bengaluru,Flagship,Bakery,Muffin,1,70,68.4
6819,2026-05-11,Bengaluru,Flagship,Coffee,Cold Brew,1,180,177.62
6820,2026-05-11,Bengaluru,Flagship,Bakery,Brownie,2,110,223.92
6821,2026-05-11,Bengaluru,Kiosk,Coffee,Cold Brew,2,180,360.9
6822,2026-05-11,Bengaluru,Kiosk,Bakery,Muffin,1,70,68.61
6823,2026-05-11,Bengaluru,Kiosk,Bakery,Croissant,1,90,90.68
6824,2026-05-11,Bengaluru,Kiosk,Coffee,Espresso,1,120,120.61
6825,2026-05-11,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,140.85
6826,2026-05-11,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,60.8
6827,2026-05-11,Bengaluru,Kiosk,Coffee,Cappuccino,2,140,285.95
6828,2026-05-11,Bengaluru,Kiosk,Bakery,Brownie,1,110,110.7
6829,2026-05-11,Bengaluru,Kiosk,Bakery,Muffin,1,70,69.0
6830,2026-05-11,Bengaluru,Kiosk,Bakery,Muffin,1,70,71.16
6831,2026-05-11,Bengaluru,Kiosk,Bakery,Croissant,1,90,89.25
6832,2026-05-11,Bengaluru,Kiosk,Coffee,Espresso,2,120,246.84
6833,2026-05-11,Bengaluru,Drive-Thru,Coffee,Filter Coffee,1,60,61.39
6834,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cold Brew,5,180,888.88
6835,2026-05-11,Bengaluru,Drive-Thru,Bakery,Brownie,3,110,325.96
6836,2026-05-11,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,122.53
6837,2026-05-11,Bengaluru,Drive-Thru,Merchandise,Tumbler,1,550,541.31
6838,2026-05-11,Bengaluru,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,917.32
6839,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,138.9
6840,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cold Brew,1,180,176.76
6841,2026-05-11,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,116.76
6842,2026-05-11,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,90.1
6843,2026-05-11,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,89.92
6844,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,280.25
6845,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,136.71
6846,2026-05-11,Bengaluru,Drive-Thru,Bakery,Brownie,2,110,216.73
6847,2026-05-11,Bengaluru,Drive-Thru,Bakery,Croissant,2,90,177.92
6848,2026-05-11,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,136.01
6849,2026-05-11,Bengaluru,Drive-Thru,Coffee,Espresso,3,120,368.74
6850,2026-05-11,Hyderabad,Flagship,Merchandise,Tumbler,1,550,542.77
6851,2026-05-11,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,454.61
6852,2026-05-11,Hyderabad,Flagship,Merchandise,Mug,3,350,1069.47
6853,2026-05-11,Hyderabad,Flagship,Coffee,Filter Coffee,3,60,184.6
6854,2026-05-11,Hyderabad,Flagship,Bakery,Brownie,3,110,325.34
6855,2026-05-11,Hyderabad,Flagship,Coffee,Espresso,1,120,121.22
6856,2026-05-11,Hyderabad,Flagship,Bakery,Muffin,1,70,70.83
6857,2026-05-11,Hyderabad,Flagship,Coffee,Espresso,1,120,120.57
6858,2026-05-11,Hyderabad,Flagship,Bakery,Muffin,1,70,69.3
6859,2026-05-11,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,2,450,890.76
6860,2026-05-11,Hyderabad,Flagship,Bakery,Brownie,1,110,112.29
6861,2026-05-11,Hyderabad,Flagship,Bakery,Brownie,2,110,219.77
6862,2026-05-11,Hyderabad,Kiosk,Coffee,Filter Coffee,3,60,182.61
6863,2026-05-11,Hyderabad,Kiosk,Merchandise,Tumbler,3,550,1651.0
6864,2026-05-11,Hyderabad,Kiosk,Bakery,Muffin,1,70,71.66
6865,2026-05-11,Hyderabad,Kiosk,Bakery,Brownie,1,110,113.18
6866,2026-05-11,Hyderabad,Kiosk,Coffee,Cold Brew,2,180,359.9
6867,2026-05-11,Hyderabad,Kiosk,Coffee,Filter Coffee,1,60,58.54
6868,2026-05-11,Hyderabad,Kiosk,Bakery,Croissant,1,90,91.03
6869,2026-05-11,Hyderabad,Kiosk,Coffee,Espresso,1,120,117.81
6870,2026-05-11,Hyderabad,Kiosk,Bakery,Brownie,1,110,110.08
6871,2026-05-11,Hyderabad,Kiosk,Coffee,Espresso,2,120,239.68
6872,2026-05-11,Hyderabad,Kiosk,Merchandise,Tumbler,2,550,1069.86
6873,2026-05-11,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,136.35
6874,2026-05-11,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,908.04
6875,2026-05-11,Hyderabad,Drive-Thru,Coffee,Espresso,2,120,247.1
6876,2026-05-11,Hyderabad,Drive-Thru,Coffee,Cappuccino,2,140,278.08
6877,2026-05-11,Hyderabad,Drive-Thru,Bakery,Croissant,2,90,185.38
6878,2026-05-11,Hyderabad,Drive-Thru,Merchandise,Mug,3,350,1045.87
6879,2026-05-11,Hyderabad,Drive-Thru,Coffee,Filter Coffee,1,60,60.55
6880,2026-05-11,Hyderabad,Drive-Thru,Merchandise,Mug,1,350,346.08
6881,2026-05-11,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,350.81
6882,2026-05-11,Hyderabad,Drive-Thru,Bakery,Muffin,1,70,70.32
6883,2026-05-11,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,123.57
6884,2026-05-11,Hyderabad,Drive-Thru,Bakery,Muffin,1,70,68.04
6885,2026-05-11,Hyderabad,Drive-Thru,Bakery,Muffin,1,70,70.84
6886,2026-05-11,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,120.4
6887,2026-05-11,Hyderabad,Drive-Thru,Coffee,Espresso,3,120,360.58
6888,2026-05-11,Hyderabad,Drive-Thru,Bakery,Muffin,1,70,70.5
6889,2026-05-12,Coimbatore,Flagship,Bakery,Croissant,1,90,89.94
6890,2026-05-12,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,58.25
6891,2026-05-12,Coimbatore,Flagship,Coffee,Cold Brew,2,180,356.13
6892,2026-05-12,Coimbatore,Flagship,Coffee,Filter Coffee,3,60,179.69
6893,2026-05-12,Coimbatore,Flagship,Coffee,Cappuccino,1,140,141.39
6894,2026-05-12,Coimbatore,Flagship,Coffee,Filter Coffee,3,60,180.32
6895,2026-05-12,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,59.97
6896,2026-05-12,Coimbatore,Flagship,Coffee,Espresso,2,120,238.66
6897,2026-05-12,Coimbatore,Flagship,Bakery,Muffin,1,70,69.16
6898,2026-05-12,Coimbatore,Flagship,Bakery,Croissant,1,90,88.99
6899,2026-05-12,Coimbatore,Flagship,Merchandise,Tumbler,2,550,1119.13
6900,2026-05-12,Coimbatore,Flagship,Bakery,Croissant,1,90,88.04
6901,2026-05-12,Coimbatore,Flagship,Coffee,Cold Brew,4,180,706.1
6902,2026-05-12,Coimbatore,Flagship,Bakery,Brownie,1,110,106.73
6903,2026-05-12,Coimbatore,Flagship,Bakery,Muffin,1,70,68.44
6904,2026-05-12,Coimbatore,Kiosk,Coffee,Cold Brew,4,180,716.36
6905,2026-05-12,Coimbatore,Kiosk,Coffee,Filter Coffee,1,60,61.52
6906,2026-05-12,Coimbatore,Kiosk,Coffee,Cold Brew,3,180,541.54
6907,2026-05-12,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,137.13
6908,2026-05-12,Coimbatore,Kiosk,Bakery,Brownie,2,110,215.57
6909,2026-05-12,Coimbatore,Kiosk,Bakery,Croissant,1,90,91.29
6910,2026-05-12,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,121.05
6911,2026-05-12,Coimbatore,Drive-Thru,Bakery,Brownie,1,110,107.95
6912,2026-05-12,Coimbatore,Drive-Thru,Coffee,Cappuccino,2,140,272.52
6913,2026-05-12,Coimbatore,Drive-Thru,Merchandise,Tumbler,1,550,549.86
6914,2026-05-12,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,116.61
6915,2026-05-12,Coimbatore,Drive-Thru,Bakery,Muffin,1,70,67.98
6916,2026-05-12,Coimbatore,Drive-Thru,Merchandise,Tumbler,1,550,543.52
6917,2026-05-12,Coimbatore,Drive-Thru,Merchandise,Mug,3,350,1058.48
6918,2026-05-12,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,120.86
6919,2026-05-12,Coimbatore,Drive-Thru,Coffee,Espresso,2,120,238.08
6920,2026-05-12,Coimbatore,Drive-Thru,Coffee,Filter Coffee,1,60,58.54
6921,2026-05-12,Coimbatore,Drive-Thru,Coffee,Espresso,2,120,234.53
6922,2026-05-12,Coimbatore,Drive-Thru,Coffee,Filter Coffee,1,60,59.39
6923,2026-05-12,Chennai,Flagship,Coffee,Filter Coffee,1,60,61.63
6924,2026-05-12,Chennai,Flagship,Coffee,Filter Coffee,1,60,58.62
6925,2026-05-12,Chennai,Flagship,Bakery,Muffin,1,70,71.87
6926,2026-05-12,Chennai,Flagship,Bakery,Muffin,2,70,139.52
6927,2026-05-12,Chennai,Flagship,Coffee,Cold Brew,1,180,181.64
6928,2026-05-12,Chennai,Flagship,Bakery,Croissant,1,90,89.54
6929,2026-05-12,Chennai,Flagship,Coffee,Espresso,1,120,122.36
6930,2026-05-12,Chennai,Flagship,Merchandise,Coffee Beans Pack,2,450,899.02
6931,2026-05-12,Chennai,Flagship,Coffee,Cappuccino,1,140,142.43
6932,2026-05-12,Chennai,Flagship,Bakery,Muffin,2,70,137.66
6933,2026-05-12,Chennai,Flagship,Coffee,Cappuccino,1,140,138.65
6934,2026-05-12,Chennai,Flagship,Coffee,Espresso,2,120,237.86
6935,2026-05-12,Chennai,Flagship,Merchandise,Coffee Beans Pack,3,450,1318.39
6936,2026-05-12,Chennai,Flagship,Coffee,Cappuccino,1,140,139.07
6937,2026-05-12,Chennai,Flagship,Coffee,Espresso,2,120,244.07
6938,2026-05-12,Chennai,Flagship,Coffee,Filter Coffee,2,60,119.17
6939,2026-05-12,Chennai,Kiosk,Coffee,Filter Coffee,1,60,60.45
6940,2026-05-12,Chennai,Kiosk,Coffee,Cold Brew,2,180,349.97
6941,2026-05-12,Chennai,Kiosk,Coffee,Filter Coffee,2,60,123.13
6942,2026-05-12,Chennai,Kiosk,Merchandise,Tumbler,2,550,1122.42
6943,2026-05-12,Chennai,Kiosk,Merchandise,Mug,2,350,717.74
6944,2026-05-12,Chennai,Kiosk,Coffee,Espresso,2,120,238.71
6945,2026-05-12,Chennai,Kiosk,Merchandise,Tumbler,1,550,547.37
6946,2026-05-12,Chennai,Kiosk,Merchandise,Coffee Beans Pack,1,450,449.94
6947,2026-05-12,Chennai,Kiosk,Coffee,Filter Coffee,2,60,117.02
6948,2026-05-12,Chennai,Kiosk,Coffee,Filter Coffee,1,60,60.72
6949,2026-05-12,Chennai,Drive-Thru,Bakery,Muffin,1,70,69.59
6950,2026-05-12,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,444.31
6951,2026-05-12,Chennai,Drive-Thru,Coffee,Cold Brew,1,180,176.02
6952,2026-05-12,Chennai,Drive-Thru,Bakery,Brownie,2,110,224.43
6953,2026-05-12,Chennai,Drive-Thru,Bakery,Croissant,2,90,176.98
6954,2026-05-12,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,3,450,1352.44
6955,2026-05-12,Chennai,Drive-Thru,Coffee,Cold Brew,4,180,740.66
6956,2026-05-12,Chennai,Drive-Thru,Coffee,Cappuccino,3,140,423.19
6957,2026-05-12,Chennai,Drive-Thru,Merchandise,Mug,1,350,351.34
6958,2026-05-12,Chennai,Drive-Thru,Coffee,Filter Coffee,1,60,60.45
6959,2026-05-12,Chennai,Drive-Thru,Coffee,Cold Brew,1,180,182.53
6960,2026-05-12,Chennai,Drive-Thru,Bakery,Muffin,1,70,70.99
6961,2026-05-12,Chennai,Drive-Thru,Coffee,Espresso,3,120,362.71
6962,2026-05-12,Chennai,Drive-Thru,Coffee,Cold Brew,2,180,354.97
6963,2026-05-12,Chennai,Drive-Thru,Coffee,Cappuccino,2,140,275.67
6964,2026-05-12,Bengaluru,Flagship,Merchandise,Mug,1,350,339.89
6965,2026-05-12,Bengaluru,Flagship,Bakery,Brownie,1,110,109.93
6966,2026-05-12,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,460.16
6967,2026-05-12,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.48
6968,2026-05-12,Bengaluru,Flagship,Coffee,Cappuccino,2,140,275.64
6969,2026-05-12,Bengaluru,Flagship,Bakery,Brownie,1,110,112.56
6970,2026-05-12,Bengaluru,Flagship,Coffee,Cold Brew,1,180,178.05
6971,2026-05-12,Bengaluru,Flagship,Bakery,Brownie,1,110,108.21
6972,2026-05-12,Bengaluru,Flagship,Merchandise,Mug,2,350,687.9
6973,2026-05-12,Bengaluru,Flagship,Coffee,Espresso,1,120,122.18
6974,2026-05-12,Bengaluru,Flagship,Coffee,Cappuccino,1,140,136.69
6975,2026-05-12,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,61.62
6976,2026-05-12,Bengaluru,Flagship,Coffee,Cold Brew,1,180,175.37
6977,2026-05-12,Bengaluru,Flagship,Bakery,Muffin,3,70,210.06
6978,2026-05-12,Bengaluru,Flagship,Coffee,Cappuccino,1,140,141.18
6979,2026-05-12,Bengaluru,Flagship,Coffee,Cold Brew,2,180,367.1
6980,2026-05-12,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,438.02
6981,2026-05-12,Bengaluru,Flagship,Coffee,Espresso,3,120,364.97
6982,2026-05-12,Bengaluru,Flagship,Bakery,Muffin,1,70,71.21
6983,2026-05-12,Bengaluru,Flagship,Bakery,Muffin,1,70,68.31
6984,2026-05-12,Bengaluru,Flagship,Coffee,Cold Brew,2,180,350.88
6985,2026-05-12,Bengaluru,Flagship,Bakery,Brownie,1,110,107.51
6986,2026-05-12,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.9
6987,2026-05-12,Bengaluru,Flagship,Coffee,Espresso,1,120,117.44
6988,2026-05-12,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,461.03
6989,2026-05-12,Bengaluru,Flagship,Bakery,Croissant,1,90,89.99
6990,2026-05-12,Bengaluru,Kiosk,Bakery,Muffin,2,70,139.65
6991,2026-05-12,Bengaluru,Kiosk,Bakery,Brownie,1,110,112.67
6992,2026-05-12,Bengaluru,Kiosk,Bakery,Brownie,1,110,113.18
6993,2026-05-12,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,58.38
6994,2026-05-12,Bengaluru,Kiosk,Bakery,Croissant,1,90,89.36
6995,2026-05-12,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,59.7
6996,2026-05-12,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,140.13
6997,2026-05-12,Bengaluru,Kiosk,Coffee,Cappuccino,2,140,274.67
6998,2026-05-12,Bengaluru,Kiosk,Bakery,Croissant,1,90,90.19
6999,2026-05-12,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,88.02
7000,2026-05-12,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,90.35
7001,2026-05-12,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,122.67
7002,2026-05-12,Bengaluru,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,461.53
7003,2026-05-12,Bengaluru,Drive-Thru,Coffee,Cold Brew,3,180,540.76
7004,2026-05-12,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,137.44
7005,2026-05-12,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,90.9
7006,2026-05-12,Bengaluru,Drive-Thru,Coffee,Cold Brew,2,180,350.5
7007,2026-05-12,Bengaluru,Drive-Thru,Coffee,Cold Brew,2,180,351.02
7008,2026-05-12,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,272.35
7009,2026-05-12,Bengaluru,Drive-Thru,Bakery,Muffin,1,70,70.51
7010,2026-05-12,Bengaluru,Drive-Thru,Merchandise,Mug,1,350,340.46
7011,2026-05-12,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,119.33
7012,2026-05-12,Bengaluru,Drive-Thru,Coffee,Filter Coffee,2,60,123.28
7013,2026-05-12,Hyderabad,Flagship,Bakery,Croissant,2,90,178.83
7014,2026-05-12,Hyderabad,Flagship,Coffee,Cappuccino,2,140,281.0
7015,2026-05-12,Hyderabad,Flagship,Coffee,Cappuccino,3,140,418.05
7016,2026-05-12,Hyderabad,Flagship,Coffee,Espresso,1,120,123.36
7017,2026-05-12,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,59.03
7018,2026-05-12,Hyderabad,Flagship,Coffee,Cold Brew,1,180,177.85
7019,2026-05-12,Hyderabad,Flagship,Bakery,Croissant,2,90,183.2
7020,2026-05-12,Hyderabad,Flagship,Coffee,Filter Coffee,2,60,121.83
7021,2026-05-12,Hyderabad,Flagship,Coffee,Cold Brew,3,180,549.38
7022,2026-05-12,Hyderabad,Flagship,Bakery,Brownie,2,110,216.15
7023,2026-05-12,Hyderabad,Flagship,Coffee,Cappuccino,1,140,137.85
7024,2026-05-12,Hyderabad,Flagship,Bakery,Brownie,2,110,218.94
7025,2026-05-12,Hyderabad,Flagship,Coffee,Cappuccino,2,140,285.75
7026,2026-05-12,Hyderabad,Flagship,Bakery,Muffin,1,70,68.92
7027,2026-05-12,Hyderabad,Kiosk,Coffee,Espresso,1,120,117.06
7028,2026-05-12,Hyderabad,Kiosk,Coffee,Cold Brew,4,180,709.75
7029,2026-05-12,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,140.18
7030,2026-05-12,Hyderabad,Kiosk,Coffee,Espresso,3,120,351.19
7031,2026-05-12,Hyderabad,Kiosk,Bakery,Brownie,1,110,109.14
7032,2026-05-12,Hyderabad,Kiosk,Coffee,Espresso,1,120,123.51
7033,2026-05-12,Hyderabad,Kiosk,Coffee,Espresso,2,120,246.64
7034,2026-05-12,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,362.37
7035,2026-05-12,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,113.11
7036,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,437.25
7037,2026-05-12,Hyderabad,Drive-Thru,Bakery,Muffin,2,70,139.52
7038,2026-05-12,Hyderabad,Drive-Thru,Coffee,Filter Coffee,2,60,120.86
7039,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,908.14
7040,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,448.48
7041,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Tumbler,1,550,535.76
7042,2026-05-12,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,141.01
7043,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,901.32
7044,2026-05-12,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,351.77
7045,2026-05-12,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,119.85
7046,2026-05-12,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,874.29
7047,2026-05-12,Hyderabad,Drive-Thru,Bakery,Croissant,2,90,180.54
7048,2026-05-13,Coimbatore,Flagship,Bakery,Croissant,1,90,90.74
7049,2026-05-13,Coimbatore,Flagship,Coffee,Espresso,2,120,244.94
7050,2026-05-13,Coimbatore,Flagship,Bakery,Muffin,2,70,142.16
7051,2026-05-13,Coimbatore,Flagship,Bakery,Muffin,1,70,68.46
7052,2026-05-13,Coimbatore,Flagship,Coffee,Cappuccino,1,140,143.81
7053,2026-05-13,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,1,450,449.66
7054,2026-05-13,Coimbatore,Flagship,Bakery,Muffin,1,70,70.95
7055,2026-05-13,Coimbatore,Flagship,Coffee,Cold Brew,1,180,175.03
7056,2026-05-13,Coimbatore,Flagship,Coffee,Cold Brew,3,180,539.05
7057,2026-05-13,Coimbatore,Flagship,Coffee,Cappuccino,2,140,279.01
7058,2026-05-13,Coimbatore,Flagship,Bakery,Muffin,2,70,138.13
7059,2026-05-13,Coimbatore,Flagship,Coffee,Cold Brew,2,180,363.06
7060,2026-05-13,Coimbatore,Kiosk,Coffee,Cappuccino,2,140,285.5
7061,2026-05-13,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,137.04
7062,2026-05-13,Coimbatore,Kiosk,Coffee,Espresso,1,120,117.34
7063,2026-05-13,Coimbatore,Kiosk,Bakery,Brownie,2,110,217.45
7064,2026-05-13,Coimbatore,Kiosk,Bakery,Muffin,3,70,204.4
7065,2026-05-13,Coimbatore,Kiosk,Coffee,Espresso,1,120,122.33
7066,2026-05-13,Coimbatore,Kiosk,Merchandise,Coffee Beans Pack,1,450,440.51
7067,2026-05-13,Coimbatore,Kiosk,Bakery,Muffin,1,70,68.23
7068,2026-05-13,Coimbatore,Kiosk,Merchandise,Tumbler,2,550,1070.31
7069,2026-05-13,Coimbatore,Drive-Thru,Coffee,Cold Brew,3,180,529.97
7070,2026-05-13,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,137.61
7071,2026-05-13,Coimbatore,Drive-Thru,Bakery,Croissant,2,90,179.71
7072,2026-05-13,Coimbatore,Drive-Thru,Bakery,Croissant,1,90,92.36
7073,2026-05-13,Coimbatore,Drive-Thru,Bakery,Croissant,1,90,88.77
7074,2026-05-13,Coimbatore,Drive-Thru,Bakery,Muffin,1,70,70.38
7075,2026-05-13,Coimbatore,Drive-Thru,Bakery,Brownie,2,110,218.19
7076,2026-05-13,Coimbatore,Drive-Thru,Bakery,Croissant,3,90,262.32
7077,2026-05-13,Coimbatore,Drive-Thru,Coffee,Cold Brew,2,180,357.28
7078,2026-05-13,Coimbatore,Drive-Thru,Coffee,Filter Coffee,1,60,58.56
7079,2026-05-13,Chennai,Flagship,Coffee,Espresso,2,120,235.7
7080,2026-05-13,Chennai,Flagship,Merchandise,Mug,1,350,343.92
7081,2026-05-13,Chennai,Flagship,Bakery,Brownie,1,110,112.39
7082,2026-05-13,Chennai,Flagship,Coffee,Cold Brew,5,180,918.44
7083,2026-05-13,Chennai,Flagship,Coffee,Cappuccino,1,140,137.84
7084,2026-05-13,Chennai,Flagship,Coffee,Espresso,1,120,117.24
7085,2026-05-13,Chennai,Flagship,Coffee,Cold Brew,1,180,181.51
7086,2026-05-13,Chennai,Flagship,Coffee,Cold Brew,2,180,366.22
7087,2026-05-13,Chennai,Flagship,Bakery,Muffin,1,70,71.35
7088,2026-05-13,Chennai,Flagship,Bakery,Muffin,1,70,71.54
7089,2026-05-13,Chennai,Flagship,Bakery,Brownie,2,110,224.35
7090,2026-05-13,Chennai,Flagship,Coffee,Filter Coffee,3,60,179.46
7091,2026-05-13,Chennai,Flagship,Merchandise,Tumbler,1,550,545.34
7092,2026-05-13,Chennai,Flagship,Merchandise,Tumbler,3,550,1669.18
7093,2026-05-13,Chennai,Flagship,Merchandise,Mug,1,350,352.49
7094,2026-05-13,Chennai,Flagship,Bakery,Muffin,2,70,141.86
7095,2026-05-13,Chennai,Flagship,Merchandise,Coffee Beans Pack,3,450,1362.1
7096,2026-05-13,Chennai,Flagship,Coffee,Cold Brew,2,180,367.24
7097,2026-05-13,Chennai,Flagship,Coffee,Cappuccino,1,140,140.95
7098,2026-05-13,Chennai,Flagship,Coffee,Cold Brew,4,180,705.7
7099,2026-05-13,Chennai,Flagship,Merchandise,Mug,1,350,358.81
7100,2026-05-13,Chennai,Flagship,Bakery,Croissant,3,90,272.28
7101,2026-05-13,Chennai,Flagship,Bakery,Muffin,2,70,142.72
7102,2026-05-13,Chennai,Kiosk,Bakery,Muffin,2,70,143.07
7103,2026-05-13,Chennai,Kiosk,Merchandise,Coffee Beans Pack,1,450,455.54
7104,2026-05-13,Chennai,Kiosk,Coffee,Filter Coffee,1,60,59.81
7105,2026-05-13,Chennai,Kiosk,Bakery,Brownie,2,110,224.93
7106,2026-05-13,Chennai,Kiosk,Coffee,Filter Coffee,2,60,117.67
7107,2026-05-13,Chennai,Kiosk,Coffee,Cappuccino,1,140,143.72
7108,2026-05-13,Chennai,Drive-Thru,Coffee,Espresso,1,120,121.45
7109,2026-05-13,Chennai,Drive-Thru,Merchandise,Mug,1,350,343.45
7110,2026-05-13,Chennai,Drive-Thru,Bakery,Croissant,1,90,89.67
7111,2026-05-13,Chennai,Drive-Thru,Coffee,Cappuccino,2,140,282.59
7112,2026-05-13,Chennai,Drive-Thru,Bakery,Croissant,1,90,88.91
7113,2026-05-13,Chennai,Drive-Thru,Merchandise,Tumbler,1,550,554.6
7114,2026-05-13,Chennai,Drive-Thru,Coffee,Filter Coffee,1,60,61.69
7115,2026-05-13,Chennai,Drive-Thru,Coffee,Espresso,1,120,116.66
7116,2026-05-13,Chennai,Drive-Thru,Bakery,Brownie,2,110,217.11
7117,2026-05-13,Chennai,Drive-Thru,Coffee,Filter Coffee,2,60,123.01
7118,2026-05-13,Chennai,Drive-Thru,Coffee,Cold Brew,2,180,361.0
7119,2026-05-13,Chennai,Drive-Thru,Coffee,Cappuccino,1,140,140.93
7120,2026-05-13,Chennai,Drive-Thru,Bakery,Muffin,1,70,70.81
7121,2026-05-13,Chennai,Drive-Thru,Merchandise,Mug,1,350,343.43
7122,2026-05-13,Bengaluru,Flagship,Coffee,Cappuccino,1,140,139.42
7123,2026-05-13,Bengaluru,Flagship,Merchandise,Tumbler,1,550,564.07
7124,2026-05-13,Bengaluru,Flagship,Bakery,Brownie,2,110,225.57
7125,2026-05-13,Bengaluru,Flagship,Bakery,Brownie,1,110,112.65
7126,2026-05-13,Bengaluru,Flagship,Bakery,Brownie,2,110,220.23
7127,2026-05-13,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,118.22
7128,2026-05-13,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.81
7129,2026-05-13,Bengaluru,Flagship,Coffee,Cappuccino,1,140,137.83
7130,2026-05-13,Bengaluru,Flagship,Coffee,Cold Brew,4,180,733.42
7131,2026-05-13,Bengaluru,Flagship,Bakery,Brownie,1,110,111.98
7132,2026-05-13,Bengaluru,Flagship,Coffee,Espresso,1,120,118.04
7133,2026-05-13,Bengaluru,Flagship,Merchandise,Tumbler,3,550,1682.74
7134,2026-05-13,Bengaluru,Flagship,Coffee,Cappuccino,2,140,280.29
7135,2026-05-13,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,2,450,879.39
7136,2026-05-13,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.85
7137,2026-05-13,Bengaluru,Flagship,Coffee,Espresso,2,120,245.59
7138,2026-05-13,Bengaluru,Flagship,Bakery,Croissant,1,90,88.03
7139,2026-05-13,Bengaluru,Flagship,Merchandise,Tumbler,1,550,562.69
7140,2026-05-13,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,117.19
7141,2026-05-13,Bengaluru,Flagship,Coffee,Espresso,2,120,240.93
7142,2026-05-13,Bengaluru,Flagship,Coffee,Cappuccino,1,140,143.81
7143,2026-05-13,Bengaluru,Flagship,Coffee,Espresso,1,120,123.36
7144,2026-05-13,Bengaluru,Kiosk,Bakery,Brownie,2,110,223.38
7145,2026-05-13,Bengaluru,Kiosk,Bakery,Croissant,2,90,181.42
7146,2026-05-13,Bengaluru,Kiosk,Bakery,Muffin,1,70,70.97
7147,2026-05-13,Bengaluru,Kiosk,Coffee,Filter Coffee,2,60,122.03
